<<<<<<< HEAD
Ticker,close,date,high,low,open,volume,daily_return,cumulative_return,yearly_return,volatility,monthly_return,Matched_Processed_Symbol,COMPANY,sector,year
EICHERMOT,3871.85,2024-02-12 05:30:00,3903.05,3817.2,3869.9,237343,0.0080448847290384,0.1552933102584004,20.29433051869722,0.016098898407438,-1.3166796773354128,eichermot,EICHER MOTORS,AUTOMOBILES,2024
COALINDIA,432.8,2024-02-12 05:30:00,457.45,430.05,457.0,19472346,-0.051293292415607,0.4826995546419994,9.595023822128107,0.0214114491479055,6.824853228962812,coalindia,COAL INDIA,MINING,2024
MARUTI,10709.7,2024-02-12 05:30:00,10749.0,10650.0,10700.0,190655,-0.002152280858676,0.0350636422503354,6.946350894151768,0.0137124937724479,10.5617042115573,maruti,MARUTI SUZUKI,AUTOMOBILES,2024
INDUSINDBK,1447.15,2024-02-12 05:30:00,1497.0,1442.15,1488.2,2821957,-0.0263078216989065,0.0081858715340659,-37.57153131742706,0.0191111933352513,-4.08714030238985,indusindbk,INDUSIND BANK,BANKING,2024
ASIANPAINT,2953.8,2024-02-12 05:30:00,2964.95,2920.05,2951.65,614469,0.0007284061457151,-0.0672750524969607,-27.352336173964154,0.0126646796709248,-4.697737250928737,asianpaint,ASIAN PAINTS,PAINTS,2024
TATASTEEL,137.4,2024-02-12 05:30:00,142.95,136.65,142.0,36477544,-0.0276008492569002,0.0734374999999996,1.9857142857142864,0.0182316391523589,3.262463343108496,tatasteel,TATA STEEL,STEEL,2024
HDFCLIFE,577.2,2024-02-12 05:30:00,586.5,572.4,584.0,2799522,-0.0116438356164382,-0.0889432562544397,6.367851622874814,0.0146300772585872,0.8316008316008237,hdfclife,HDFC LIFE INSURANCE,INSURANCE,2024
DRREDDY,1266.7,2024-02-12 05:30:00,1277.69,1246.0,1246.86,4296460,0.0288587278767351,0.159620630939085,4.693965517241383,0.0124901002128858,5.498033484140588,drreddy,DR. REDDYS LAB,PHARMACEUTICALS,2024
SUNPHARMA,1534.45,2024-02-12 05:30:00,1555.1,1521.1,1539.85,4059288,-0.0002280427417252,0.3442989180428417,42.37113402061855,0.0117328229377482,10.578135949544505,sunpharma,SUN PHARMA,PHARMACEUTICALS,2024
KOTAKBANK,1709.55,2024-02-12 05:30:00,1749.0,1691.1,1743.0,4506489,-0.0188814600131999,-0.0101328855562947,-7.7291775798847535,0.0142156638822556,-7.680327868852456,kotakbank,KOTAK MAHINDRA BANK,BANKING,2024
SHRIRAMFIN,2262.25,2024-02-12 05:30:00,2352.95,2254.85,2335.0,569008,-0.0307827428130756,0.1770597570176135,38.65145581474545,0.021686664608624,1.144753214433841,shriramfin,SHRIRAM FINANCE,FINANCE,2024
NESTLEIND,2459.05,2024-02-12 05:30:00,2467.95,2439.3,2459.75,445269,0.0036529121260358,0.1019618914461883,-15.673545966228886,0.0125168336382368,3.434262948207164,nestleind,NESTLE,FOOD & TOBACCO,2024
ONGC,257.9,2024-02-12 05:30:00,266.6,256.8,261.95,30906374,-0.0360680246682864,0.3970747562296854,19.223300970873783,0.0222473121756833,3.907323777734152,ongc,ONGC,ENERGY,2024
CIPLA,1434.75,2024-02-12 05:30:00,1452.75,1425.0,1440.0,453460,-0.003472825143254,0.2130114981400059,18.68737274941115,0.0163324157657603,8.87328087078031,cipla,CIPLA,PHARMACEUTICALS,2024
BPCL,295.23,2024-02-12 05:30:00,309.3,291.88,307.4,17042236,-0.0388083998046555,0.7297281462385752,24.44492816717459,0.022068851102665,19.680513714919933,bpcl,BPCL,ENERGY,2024
BRITANNIA,4970.2,2024-02-12 05:30:00,4997.95,4940.75,4971.5,158487,-0.0002614904958262,0.1056067801888569,-9.189923206592988,0.0130392183699841,-4.442797894554524,titan,TITAN,RETAILING,2024
SBILIFE,1436.0,2024-02-12 05:30:00,1452.0,1423.25,1442.45,515507,-0.0025699798569146,0.1110681264265551,3.433506285475516,0.0151134284261964,10.321182406025724,sbilife,SBI LIFE INSURANCE,INSURANCE,2024
HINDALCO,582.45,2024-02-12 05:30:00,601.8,579.75,591.9,4595403,-0.0149670218163366,0.213563912907595,6.118795768917823,0.0195868364114309,-12.828719723183388,hindalco,HINDALCO,ALUMINIUM,2024
HEROMOTOCO,4687.5,2024-02-12 05:30:00,4949.05,4627.55,4949.05,1321957,-0.0450920276643206,0.5544170314365291,15.812105180514791,0.016563238026907,-4.223554103468417,heromotoco,HERO MOTOCORP,AUTOMOBILES,2024
AXISBANK,1046.7,2024-02-12 05:30:00,1057.25,1035.35,1051.4,8694379,-0.0044702301692981,0.0054272129100421,4.32876712328768,0.0156249649291584,0.2284062835034557,axisbank,AXIS BANK,BANKING,2024
HDFCBANK,1390.0,2024-02-12 05:30:00,1413.65,1383.35,1399.65,17223906,-0.0096893701909375,-0.0782798978813706,2.3212192262602525,0.0134898004053822,-4.208047506911018,hdfcbank,HDFC BANK,BANKING,2024
BAJAJ-AUTO,7829.95,2024-02-12 05:30:00,7874.2,7766.05,7775.0,219911,0.0057933036603146,0.5608547877483059,40.05391432791728,0.0176093699398215,2.986328125000005,bajajauto,BAJAJ AUTO,AUTOMOBILES,2024
SBIN,713.45,2024-02-13 05:30:00,718.0,702.15,708.55,23351472,0.0078400904082498,0.1832656107471584,27.071005917159745,0.0179393448217401,16.39050952936601,sbin,SBI,BANKING,2024
BAJFINANCE,6603.65,2024-02-13 05:30:00,6639.0,6553.1,6600.0,948014,0.0052518210118508,-0.1711870575832125,-8.900156059397979,0.0159184948977344,-5.396961796705447,bajfinance,BAJAJ FINANCE,FINANCE,2024
TITAN,3559.95,2024-02-13 05:30:00,3608.75,3551.15,3607.0,796060,-0.0070566906073495,0.1137895971842004,-10.309026836541072,0.0141358930386301,-3.039058319957194,titan,TITAN,RETAILING,2024
ITC,406.75,2024-02-13 05:30:00,410.8,403.3,406.9,15606705,-0.000245790832002,-0.0750426378624209,2.405609492988129,0.0119437024583196,-8.076923076923075,itc,ITC,FOOD & TOBACCO,2024
TCS,4149.5,2024-02-13 05:30:00,4170.0,4081.5,4125.45,1257415,0.0069891037930449,0.1808984447258701,11.994722955145129,0.013161771587106,7.2015706806282695,tcs,TCS,SOFTWARE,2024
LT,3321.5,2024-02-13 05:30:00,3338.55,3284.1,3312.0,2151493,0.0066524223000106,0.0807776783535343,1.851328434143584,0.0169639041500464,-0.0704022988505694,lt,L&T,ENGINEERING,2024
TATACONSUM,1123.83,2024-02-13 05:30:00,1127.29,1104.47,1109.21,875269,0.0139026722722432,0.3049581978634448,-12.515503230225285,0.0148047736681353,6.44498175265108,tataconsumer,TATA CONSUMER,FMCG,2024
RELIANCE,1465.1,2024-02-13 05:30:00,1479.0,1454.0,1455.5,7715594,0.0087788756153819,0.2640197397936306,-1.92826363269987,0.0135620671300733,1.797909407665502,reliance,RELIANCE IND.,ENERGY,2024
HCLTECH,1665.6,2024-02-13 05:30:00,1675.0,1648.6,1675.0,3129897,-0.000809862323405,0.3446355049648826,30.02739726027398,0.0142946506811317,5.574238578680197,hcltech,HCL TECHNOLOGIES,SOFTWARE,2024
JSWSTEEL,812.65,2024-02-13 05:30:00,814.7,790.55,812.95,1675844,0.0014171287738755,0.0550470626420001,11.030957114456124,0.0163839323567222,-2.6642335766423333,jswsteel,JSW STEEL,STEEL,2024
ULTRACEMCO,9852.4,2024-02-13 05:30:00,10004.7,9830.6,9997.8,276453,-0.0111854353487859,0.1863357776734233,8.305246120156138,0.0143145967068882,-2.729596853490662,ultracemco,ULTRATECH CEMENT,CEMENT,2024
POWERGRID,270.25,2024-02-13 05:30:00,270.85,264.25,270.3,22031847,-0.0001849796522382,0.3542971686294172,41.635140815468674,0.0186714422966643,9.208494208494216,powergrid,POWER GRID,POWER,2024
INFY,1684.55,2024-02-13 05:30:00,1689.1,1663.5,1683.0,2696481,0.0026486518659603,0.1747210599721067,23.60298895386615,0.0144919130538682,0.8646922358470752,infy,INFOSYS,SOFTWARE,2024
TRENT,3851.25,2024-02-13 05:30:00,3880.0,3767.0,3785.0,1288707,0.0129403874225746,0.8703559807682988,117.28395061728394,0.0230737989326521,25.66526383943024,trent,TRENT,RETAILING,2024
BHARTIARTL,1117.85,2024-02-13 05:30:00,1125.0,1103.8,1111.0,3211554,-0.0007598104943239,0.2080946719982703,52.07132128494596,0.0136245077288292,-3.5792455259430964,airtel,BHARTI AIRTEL,TELECOM,2024
TATAMOTORS,906.9,2024-02-13 05:30:00,919.1,894.0,911.6,8574218,-0.0051557700745942,0.4616810379563207,0.7643312101910829,0.0178765051564171,5.577777777777783,tatamotors,TATA MOTORS,AUTOMOBILES,2024
WIPRO,511.6,2024-02-13 05:30:00,513.0,491.7,503.1,11186788,0.0202413002293349,0.2618078678012072,20.85623678646934,0.0174678862819052,8.595958538372948,wipro,WIPRO,SOFTWARE,2024
TECHM,1328.45,2024-02-13 05:30:00,1334.8,1300.0,1321.95,1127361,0.0073172581134364,0.0922956750534476,37.27022780832679,0.0160198688749189,-4.2218045112782026,techm,TECH MAHINDRA,SOFTWARE,2024
NTPC,321.55,2024-02-13 05:30:00,323.95,315.9,318.55,15426888,0.0170804997627709,0.3331260364842445,17.131410256410255,0.0194750117012966,4.858615841274804,ntpc,NTPC,POWER,2024
HINDUNILVR,2394.0,2024-02-13 05:30:00,2400.95,2380.1,2390.0,957865,0.0035000943139185,-0.0303373972214339,-8.206167764701462,0.0120738957960637,-2.5372712213647826,hindunilvr,HINDUSTAN UNILEVER,FMCG,2024
APOLLOHOSP,6718.9,2024-02-13 05:30:00,6740.0,6598.25,6614.45,521773,0.015791184452222,0.312554332431457,20.799512280090585,0.0141345747050707,-2.989832502603472,apollohosp,APOLLO HOSPITALS,MISCELLANEOUS,2024
M&M,1646.75,2024-02-13 05:30:00,1679.4,1623.45,1670.0,2075130,-0.0082507753922129,0.071126577338362,74.21938244477852,0.0192127729487868,16.462257043845117,mm,M&M,AUTOMOBILES,2024
GRASIM,2064.15,2024-02-13 05:30:00,2173.9,2053.95,2173.9,985312,-0.0387454304142314,0.0785384358149048,21.63060317995234,0.0144651138119815,0.7540229885057513,grasim,GRASIM,TEXTILES,2024
ICICIBANK,1019.8,2024-02-13 05:30:00,1027.05,1000.3,1006.0,18706292,0.0237927918883644,0.0845474848452623,28.8941556149463,0.0127888973881047,1.7650756806421974,icicibank,ICICI BANK,BANKING,2024
ADANIENT,3178.45,2024-02-13 05:30:00,3194.0,3092.05,3180.0,1225207,0.0027446959539394,0.3314273745941984,-21.887599481120503,0.0286005237925087,4.070448858056955,adanigreen,ADANI ENTERPRISES,MISCELLANEOUS,2024
ADANIPORTS,1264.8,2024-02-13 05:30:00,1271.0,1226.65,1249.95,2245009,0.0123664305438828,0.521289391388021,10.734986118552438,0.0260286434545126,8.808503625576805,adaniports,ADANI PORTS & SEZ,MISCELLANEOUS,2024
BEL,176.6,2024-02-13 05:30:00,176.9,171.75,174.75,13961795,0.0111651875178928,0.2686781609195396,51.97510822510822,0.0232833920598751,9.270111880660632,bel,BHARAT ELECTRONICS,DEFENCE,2024
BAJAJFINSV,1568.0,2024-02-13 05:30:00,1586.45,1552.2,1560.0,1833289,0.0069031947343072,0.0044521315781049,-5.039150551666867,0.0141178495438569,-2.3406862745098067,bajajfinsv,BAJAJ FINSERV,FINANCE,2024
EICHERMOT,3854.2,2024-02-13 05:30:00,3936.15,3765.45,3894.65,633019,-0.0045585443650968,0.1500268544488878,20.29433051869722,0.016098898407438,-1.3166796773354128,eichermot,EICHER MOTORS,AUTOMOBILES,2024
COALINDIA,452.35,2024-02-13 05:30:00,457.85,434.0,443.8,35665854,0.0451709796672827,0.5496745460774224,9.595023822128107,0.0214114491479055,6.824853228962812,coalindia,COAL INDIA,MINING,2024
MARUTI,10794.5,2024-02-13 05:30:00,10830.0,10640.2,10730.0,397979,0.0079180555944611,0.043259333713479,6.946350894151768,0.0137124937724479,10.5617042115573,maruti,MARUTI SUZUKI,AUTOMOBILES,2024
INDUSINDBK,1463.9,2024-02-13 05:30:00,1476.25,1430.65,1452.4,4601482,0.0115744739660712,0.0198550926570977,-37.57153131742706,0.0191111933352513,-4.08714030238985,indusindbk,INDUSIND BANK,BANKING,2024
ASIANPAINT,2971.6,2024-02-13 05:30:00,2981.25,2945.7,2964.95,717118,0.0060261358250388,-0.0616543252759052,-27.352336173964154,0.0126646796709248,-4.697737250928737,asianpaint,ASIAN PAINTS,PAINTS,2024
TATASTEEL,137.85,2024-02-13 05:30:00,138.25,134.1,137.75,39155909,0.0032751091703056,0.0769531249999995,1.9857142857142864,0.0182316391523589,3.262463343108496,tatasteel,TATA STEEL,STEEL,2024
HDFCLIFE,589.55,2024-02-13 05:30:00,594.0,574.7,577.25,5011128,0.0213963963963963,-0.0694499250256497,6.367851622874814,0.0146300772585872,0.8316008316008237,hdfclife,HDFC LIFE INSURANCE,INSURANCE,2024
DRREDDY,1267.07,2024-02-13 05:30:00,1281.97,1262.21,1270.0,2086675,0.0002920975763793,0.1599593533149019,4.693965517241383,0.0124901002128858,5.498033484140588,drreddy,DR. REDDYS LAB,PHARMACEUTICALS,2024
SUNPHARMA,1542.2,2024-02-13 05:30:00,1551.0,1525.45,1537.5,4687838,0.0050506696210368,0.3510885277497935,42.37113402061855,0.0117328229377482,10.578135949544505,sunpharma,SUN PHARMA,PHARMACEUTICALS,2024
KOTAKBANK,1737.15,2024-02-13 05:30:00,1745.1,1709.0,1713.0,4492334,0.0161445994559972,0.0058481225210627,-7.7291775798847535,0.0142156638822556,-7.680327868852456,kotakbank,KOTAK MAHINDRA BANK,BANKING,2024
SHRIRAMFIN,2330.65,2024-02-13 05:30:00,2343.5,2235.25,2267.0,1796922,0.0302353851254282,0.2126486120866841,38.65145581474545,0.021686664608624,1.144753214433841,shriramfin,SHRIRAM FINANCE,FINANCE,2024
NESTLEIND,2457.35,2024-02-13 05:30:00,2476.6,2444.95,2474.0,310985,-0.0006913238852402,0.1012000788700071,-15.673545966228886,0.0125168336382368,3.434262948207164,nestleind,NESTLE,FOOD & TOBACCO,2024
ONGC,259.5,2024-02-13 05:30:00,262.4,254.7,258.0,20711842,0.0062039550213262,0.4057421451787646,19.223300970873783,0.0222473121756833,3.907323777734152,ongc,ONGC,ENERGY,2024
CIPLA,1457.75,2024-02-13 05:30:00,1463.55,1430.0,1439.0,981536,0.0160306673636521,0.2324568819749737,18.68737274941115,0.0163324157657603,8.87328087078031,cipla,CIPLA,PHARMACEUTICALS,2024
BPCL,292.15,2024-02-13 05:30:00,298.27,290.18,295.98,12659942,-0.0104325441181453,0.7116826810405434,24.44492816717459,0.022068851102665,19.680513714919933,bpcl,BPCL,ENERGY,2024
BRITANNIA,4981.6,2024-02-13 05:30:00,5053.4,4940.2,4970.2,262011,0.0022936702748381,0.1081426775962357,-9.189923206592988,0.0130392183699841,-4.442797894554524,titan,TITAN,RETAILING,2024
SBILIFE,1467.6,2024-02-13 05:30:00,1475.85,1428.2,1436.0,1388464,0.0220055710306406,0.1355178150025155,3.433506285475516,0.0151134284261964,10.321182406025724,sbilife,SBI LIFE INSURANCE,INSURANCE,2024
HINDALCO,510.1,2024-02-13 05:30:00,540.0,496.35,539.0,46100123,-0.1242166709588806,0.0628190436503806,6.118795768917823,0.0195868364114309,-12.828719723183388,hindalco,HINDALCO,ALUMINIUM,2024
HEROMOTOCO,4744.8,2024-02-13 05:30:00,4829.85,4706.3,4728.0,938269,0.012224,0.5734182252288091,15.812105180514791,0.016563238026907,-4.223554103468417,heromotoco,HERO MOTOCORP,AUTOMOBILES,2024
AXISBANK,1070.75,2024-02-13 05:30:00,1075.55,1044.8,1051.0,8413609,0.022976975255565,0.0285288891023478,4.32876712328768,0.0156249649291584,0.2284062835034557,axisbank,AXIS BANK,BANKING,2024
HDFCBANK,1394.45,2024-02-13 05:30:00,1404.35,1384.35,1391.95,28790497,0.0032014388489209,-0.0753290673386166,2.3212192262602525,0.0134898004053822,-4.208047506911018,hdfcbank,HDFC BANK,BANKING,2024
BAJAJ-AUTO,7917.4,2024-02-13 05:30:00,7935.15,7811.95,7830.0,258767,0.0111686536951065,0.5782874343410158,40.05391432791728,0.0176093699398215,2.986328125000005,bajajauto,BAJAJ AUTO,AUTOMOBILES,2024
SBIN,743.4,2024-02-14 05:30:00,748.5,705.55,705.55,36782182,0.0419791155652111,0.2329380545650534,27.071005917159745,0.0179393448217401,16.39050952936601,sbin,SBI,BANKING,2024
BAJFINANCE,6646.5,2024-02-14 05:30:00,6656.0,6550.0,6563.85,636126,0.0064888357196399,-0.1658090265575585,-8.900156059397979,0.0159184948977344,-5.396961796705447,bajfinance,BAJAJ FINANCE,FINANCE,2024
TITAN,3585.55,2024-02-14 05:30:00,3593.85,3503.3,3546.0,1046318,0.0071911122347225,0.1217989831834185,-10.309026836541072,0.0141358930386301,-3.039058319957194,titan,TITAN,RETAILING,2024
ITC,411.55,2024-02-14 05:30:00,412.25,404.4,406.0,12150077,0.0118008604794099,-0.0641273450824322,2.405609492988129,0.0119437024583196,-8.076923076923075,itc,ITC,FOOD & TOBACCO,2024
TCS,4100.1,2024-02-14 05:30:00,4114.9,4049.5,4107.0,1391283,-0.0119050488010602,0.1668397911123125,11.994722955145129,0.013161771587106,7.2015706806282695,tcs,TCS,SOFTWARE,2024
LT,3309.0,2024-02-14 05:30:00,3316.95,3263.05,3290.05,2502138,-0.0037633599277434,0.076710322948019,1.851328434143584,0.0169639041500464,-0.0704022988505694,lt,L&T,ENGINEERING,2024
TATACONSUM,1121.66,2024-02-14 05:30:00,1125.86,1106.25,1121.11,1191891,-0.0019308970217913,0.302438457965628,-12.515503230225285,0.0148047736681353,6.44498175265108,tataconsumer,TATA CONSUMER,FMCG,2024
RELIANCE,1481.38,2024-02-14 05:30:00,1483.65,1457.5,1457.5,7117888,0.0111118694969627,0.2780653621838023,-1.92826363269987,0.0135620671300733,1.797909407665502,reliance,RELIANCE IND.,ENERGY,2024
HCLTECH,1671.5,2024-02-14 05:30:00,1676.9,1625.45,1649.75,1386643,0.0035422670509126,0.349398563009607,30.02739726027398,0.0142946506811317,5.574238578680197,hcltech,HCL TECHNOLOGIES,SOFTWARE,2024
JSWSTEEL,813.25,2024-02-14 05:30:00,815.8,796.55,798.0,1546826,0.0007383252322648,0.0558260305095754,11.030957114456124,0.0163839323567222,-2.6642335766423333,jswsteel,JSW STEEL,STEEL,2024
ULTRACEMCO,9787.8,2024-02-14 05:30:00,9824.85,9703.95,9802.05,417802,-0.0065567780439284,0.1785572372936474,8.305246120156138,0.0143145967068882,-2.729596853490662,ultracemco,ULTRATECH CEMENT,CEMENT,2024
POWERGRID,273.65,2024-02-14 05:30:00,275.0,267.0,269.5,13546941,0.0125809435707677,0.3713355048859945,41.635140815468674,0.0186714422966643,9.208494208494216,powergrid,POWER GRID,POWER,2024
INFY,1666.2,2024-02-14 05:30:00,1669.45,1635.5,1660.2,3768579,-0.0108931168561335,0.1619246861924694,23.60298895386615,0.0144919130538682,0.8646922358470752,infy,INFOSYS,SOFTWARE,2024
TRENT,3921.0,2024-02-14 05:30:00,3950.5,3792.1,3802.15,725269,0.0181110029211295,0.9042300033995456,117.28395061728394,0.0230737989326521,25.66526383943024,trent,TRENT,RETAILING,2024
BHARTIARTL,1115.85,2024-02-14 05:30:00,1121.15,1104.7,1110.0,4653070,-0.0017891488124525,0.2059332108505345,52.07132128494596,0.0136245077288292,-3.5792455259430964,airtel,BHARTI AIRTEL,TELECOM,2024
TATAMOTORS,918.3,2024-02-14 05:30:00,919.95,894.35,900.0,6570939,0.0125702944095269,0.4800547989362547,0.7643312101910829,0.0178765051564171,5.577777777777783,tatamotors,TATA MOTORS,AUTOMOBILES,2024
WIPRO,514.5,2024-02-14 05:30:00,517.0,497.05,503.95,11297328,0.0056684910086004,0.2689604143544197,20.85623678646934,0.0174678862819052,8.595958538372948,wipro,WIPRO,SOFTWARE,2024
TECHM,1292.9,2024-02-14 05:30:00,1319.95,1282.65,1310.0,3426103,-0.0267605103692272,0.0630652853149178,37.27022780832679,0.0160198688749189,-4.2218045112782026,techm,TECH MAHINDRA,SOFTWARE,2024
NTPC,328.0,2024-02-14 05:30:00,329.35,318.35,320.9,14085723,0.0200590887886797,0.3598673300165829,17.131410256410255,0.0194750117012966,4.858615841274804,ntpc,NTPC,POWER,2024
HINDUNILVR,2387.95,2024-02-14 05:30:00,2394.0,2370.0,2385.0,1397975,-0.0025271512113618,-0.032787881242658,-8.206167764701462,0.0120738957960637,-2.5372712213647826,hindunilvr,HINDUSTAN UNILEVER,FMCG,2024
APOLLOHOSP,6754.1,2024-02-14 05:30:00,6775.0,6700.0,6718.8,452781,0.0052389528047747,0.319430742632768,20.799512280090585,0.0141345747050707,-2.989832502603472,apollohosp,APOLLO HOSPITALS,MISCELLANEOUS,2024
M&M,1657.05,2024-02-14 05:30:00,1679.65,1623.9,1631.0,4368695,0.0062547441931075,0.0778262000780523,74.21938244477852,0.0192127729487868,16.462257043845117,mm,M&M,AUTOMOBILES,2024
GRASIM,2079.8,2024-02-14 05:30:00,2085.0,2027.5,2054.0,605147,0.0075818133372089,0.0867157129122588,21.63060317995234,0.0144651138119815,0.7540229885057513,grasim,GRASIM,TEXTILES,2024
ICICIBANK,1022.7,2024-02-14 05:30:00,1035.7,1007.55,1009.55,17878720,0.0028436948421259,0.0876316069339575,28.8941556149463,0.0127888973881047,1.7650756806421974,icicibank,ICICI BANK,BANKING,2024
ADANIENT,3207.2,2024-02-14 05:30:00,3255.25,3169.85,3184.0,1741264,0.0090452893706052,0.3434705204733481,-21.887599481120503,0.0286005237925087,4.070448858056955,adanigreen,ADANI ENTERPRISES,MISCELLANEOUS,2024
ADANIPORTS,1267.85,2024-02-14 05:30:00,1281.55,1248.65,1261.95,3382943,0.0024114484503479,0.5249579023334143,10.734986118552438,0.0260286434545126,8.808503625576805,adaniports,ADANI PORTS & SEZ,MISCELLANEOUS,2024
BEL,181.6,2024-02-14 05:30:00,182.15,175.3,177.25,23449380,0.0283125707814269,0.3045977011494247,51.97510822510822,0.0232833920598751,9.270111880660632,bel,BHARAT ELECTRONICS,DEFENCE,2024
BAJAJFINSV,1579.7,2024-02-14 05:30:00,1583.0,1555.0,1560.0,763689,0.0074617346938776,0.0119470868966407,-5.039150551666867,0.0141178495438569,-2.3406862745098067,bajajfinsv,BAJAJ FINSERV,FINANCE,2024
EICHERMOT,3901.55,2024-02-14 05:30:00,3932.35,3726.6,3833.0,919714,0.0122852991541695,0.1641552783911211,20.29433051869722,0.016098898407438,-1.3166796773354128,eichermot,EICHER MOTORS,AUTOMOBILES,2024
COALINDIA,466.35,2024-02-14 05:30:00,468.0,443.0,451.65,18592696,0.0309494860174643,0.597636176772866,9.595023822128107,0.0214114491479055,6.824853228962812,coalindia,COAL INDIA,MINING,2024
MARUTI,11028.0,2024-02-14 05:30:00,11050.0,10703.4,10705.0,354676,0.0216313863541619,0.0658264794286207,6.946350894151768,0.0137124937724479,10.5617042115573,maruti,MARUTI SUZUKI,AUTOMOBILES,2024
INDUSINDBK,1481.5,2024-02-14 05:30:00,1494.5,1435.95,1450.05,4208176,0.0120226791447501,0.0321164832102534,-37.57153131742706,0.0191111933352513,-4.08714030238985,indusindbk,INDUSIND BANK,BANKING,2024
ASIANPAINT,2976.4,2024-02-14 05:30:00,2980.8,2936.05,2969.9,750339,0.0016152914254947,-0.0601386235533732,-27.352336173964154,0.0126646796709248,-4.697737250928737,asianpaint,ASIAN PAINTS,PAINTS,2024
TATASTEEL,141.2,2024-02-14 05:30:00,141.5,135.75,137.0,29141690,0.0243017772941602,0.1031249999999994,1.9857142857142864,0.0182316391523589,3.262463343108496,tatasteel,TATA STEEL,STEEL,2024
HDFCLIFE,585.35,2024-02-14 05:30:00,586.95,578.4,582.4,1572158,-0.0071240776863708,-0.0760792360508251,6.367851622874814,0.0146300772585872,0.8316008316008237,hdfclife,HDFC LIFE INSURANCE,INSURANCE,2024
DRREDDY,1251.67,2024-02-14 05:30:00,1267.99,1234.02,1266.01,1724345,-0.0121540246395225,0.1458611787538679,4.693965517241383,0.0124901002128858,5.498033484140588,drreddy,DR. REDDYS LAB,PHARMACEUTICALS,2024
SUNPHARMA,1520.4,2024-02-14 05:30:00,1545.8,1508.05,1545.8,2105672,-0.0141356503696018,0.3319900127031423,42.37113402061855,0.0117328229377482,10.578135949544505,sunpharma,SUN PHARMA,PHARMACEUTICALS,2024
KOTAKBANK,1748.95,2024-02-14 05:30:00,1764.8,1712.15,1723.65,3850323,0.0067927352272398,0.0126805824961646,-7.7291775798847535,0.0142156638822556,-7.680327868852456,kotakbank,KOTAK MAHINDRA BANK,BANKING,2024
SHRIRAMFIN,2393.3,2024-02-14 05:30:00,2404.6,2280.2,2285.0,737277,0.0268809130500076,0.2452457139883987,38.65145581474545,0.021686664608624,1.144753214433841,shriramfin,SHRIRAM FINANCE,FINANCE,2024
NESTLEIND,2487.0,2024-02-14 05:30:00,2497.35,2435.05,2450.0,509308,0.012065843286467,0.1144869864486979,-15.673545966228886,0.0125168336382368,3.434262948207164,nestleind,NESTLE,FOOD & TOBACCO,2024
ONGC,268.85,2024-02-14 05:30:00,269.65,256.0,258.0,36168962,0.0360308285163777,0.4563921993499455,19.223300970873783,0.0222473121756833,3.907323777734152,ongc,ONGC,ENERGY,2024
CIPLA,1425.35,2024-02-14 05:30:00,1454.8,1410.45,1454.8,1113254,-0.0222260332704511,0.2050642543118015,18.68737274941115,0.0163324157657603,8.87328087078031,cipla,CIPLA,PHARMACEUTICALS,2024
BPCL,311.83,2024-02-14 05:30:00,314.68,291.0,291.0,47987362,0.0673626561697757,0.8269861729552375,24.44492816717459,0.022068851102665,19.680513714919933,bpcl,BPCL,ENERGY,2024
BRITANNIA,5010.65,2024-02-14 05:30:00,5025.0,4950.0,4967.55,277479,0.0058314597719606,0.1146047670422309,-9.189923206592988,0.0130392183699841,-4.442797894554524,titan,TITAN,RETAILING,2024
SBILIFE,1453.7,2024-02-14 05:30:00,1464.0,1439.05,1460.0,504590,-0.0094712455710002,0.1247630469263811,3.433506285475516,0.0151134284261964,10.321182406025724,sbilife,SBI LIFE INSURANCE,INSURANCE,2024
HINDALCO,507.8,2024-02-14 05:30:00,516.9,503.15,515.0,16634538,-0.0045089198196431,0.0580268777997712,6.118795768917823,0.0195868364114309,-12.828719723183388,hindalco,HINDALCO,ALUMINIUM,2024
HEROMOTOCO,4814.05,2024-02-14 05:30:00,4825.0,4661.1,4707.0,735284,0.0145949249704939,0.5963821461732315,15.812105180514791,0.016563238026907,-4.223554103468417,heromotoco,HERO MOTOCORP,AUTOMOBILES,2024
AXISBANK,1096.85,2024-02-14 05:30:00,1100.9,1060.55,1061.3,16609115,0.0243754377772589,0.0535997310407754,4.32876712328768,0.0156249649291584,0.2284062835034557,axisbank,AXIS BANK,BANKING,2024
HDFCBANK,1384.05,2024-02-14 05:30:00,1391.5,1363.55,1376.0,45660405,-0.0074581376169816,-0.082225390404828,2.3212192262602525,0.0134898004053822,-4.208047506911018,hdfcbank,HDFC BANK,BANKING,2024
BAJAJ-AUTO,8083.3,2024-02-14 05:30:00,8136.85,7880.0,7899.0,513900,0.0209538484856139,0.6113586301069458,40.05391432791728,0.0176093699398215,2.986328125000005,bajajauto,BAJAJ AUTO,AUTOMOBILES,2024
SBIN,761.7,2024-02-15 05:30:00,764.0,741.65,747.7,33941282,0.0246166263115417,0.2632888299195606,27.071005917159745,0.0179393448217401,16.39050952936601,sbin,SBI,BANKING,2024
BAJFINANCE,6619.4,2024-02-15 05:30:00,6677.4,6585.65,6646.0,880859,-0.0040773339351538,-0.1692103017219745,-8.900156059397979,0.0159184948977344,-5.396961796705447,bajfinance,BAJAJ FINANCE,FINANCE,2024
