Ticker,close_x,date,high,low,month,open_x,volume,year,daily_return,cumulative_return,first_open,last_close,yearly_return,Volatility,open_y,close_y,monthly_return
ASIANPAINT,3402.4,2023-12-29 05:30:00,3422.95,3383.9,2023-12,3410.0,615676,2023,0.0015159320038267143,0.07437438637391991,3166.1,3402.4,7.463440826253125,,3146.95,3402.4,8.117383498307895
TATASTEEL,139.6,2023-12-29 05:30:00,141.25,137.15,2023-12,138.6,49202910,2023,0.01049583785740138,0.0915654364678915,129.0,139.6,8.217054263565887,,128.9,139.6,8.301008533747082
HDFCLIFE,646.7,2023-12-29 05:30:00,649.85,643.0,2023-12,648.1,1653662,2023,-0.0021601604690634213,0.025979910087839952,634.45,646.7,1.9308062101032388,,694.05,646.7,-6.822275052229654
DRREDDY,1159.58,2023-12-29 05:30:00,1168.9,1152.2,2023-12,1166.02,1452615,2023,-0.010352390949979196,0.06386095328006414,1117.38,1159.58,3.7766919042760576,,1160.0,1159.58,-0.03620689655173041
SUNPHARMA,1259.45,2023-12-29 05:30:00,1271.95,1252.55,2023-12,1262.1,1840160,2023,-0.0021392069088460586,0.10100897393554709,1159.55,1259.45,8.615411150877504,,1233.05,1259.45,2.1410323993349896
KOTAKBANK,1908.1,2023-12-29 05:30:00,1917.75,1890.05,2023-12,1912.1,2446170,2023,-0.006896192781117416,0.10259576860894593,1730.0,1908.1,10.294797687861266,,1760.0,1908.1,8.414772727272721
SHRIRAMFIN,2053.3,2023-12-29 05:30:00,2068.0,2037.95,2023-12,2052.5,1058202,2023,0.0037396426563685026,0.07838615613115363,1938.0,2053.3,5.949432404540773,0.02168666460862403,2014.0,2053.3,1.9513406156901776
NESTLEIND,2658.03,2023-12-29 05:30:00,2665.0,2614.56,2023-12,2625.0,1034080,2023,0.012586714616055872,0.1797961584438661,2250.69,2658.03,18.09844980872533,,2433.99,2658.03,9.204639295970832
ONGC,205.05,2023-12-29 05:30:00,208.0,204.25,2023-12,208.0,12171663,2023,-0.015602496399423904,0.11065408202371851,189.3,205.05,8.32012678288431,0.02224731217568337,195.25,205.05,5.019206145966716
CIPLA,1246.3,2023-12-29 05:30:00,1267.6,1242.05,2023-12,1264.0,1794218,2023,-0.011500634517766506,0.05939529931303322,1184.0,1246.3,5.26182432432432,,1213.45,1246.3,2.7071572788330713
BPCL,225.33,2023-12-29 05:30:00,229.0,224.33,2023-12,227.25,17088440,2023,-0.032503220266208666,0.2868987159475874,174.25,225.33,29.314203730272602,0.022068851102665002,220.0,225.33,2.4227272727272786
BRITANNIA,5338.45,2023-12-29 05:30:00,5386.05,5238.65,2023-12,5260.55,535691,2023,0.010687239681938632,0.17458492166289952,4524.8,5338.45,17.98201025459688,,4873.0,5338.45,9.551610917299401
SBILIFE,1432.6,2023-12-29 05:30:00,1435.25,1421.05,2023-12,1433.0,383858,2023,-0.0018811398313941519,0.10814544303120133,1302.15,1432.6,10.018047075989694,,1438.05,1432.6,-0.3789854316609329
HINDALCO,614.85,2023-12-29 05:30:00,618.0,608.1,2023-12,614.3,3995822,2023,0.0008953280156276389,0.2537802274249803,483.1,614.85,27.271786379631546,0.019586836411430934,520.05,614.85,18.229016440726866
HEROMOTOCO,4139.55,2023-12-29 05:30:00,4193.4,4111.55,2023-12,4176.0,383687,2023,-0.008075241119031906,0.32548949042489406,3058.0,4139.55,35.367887508175286,,3860.0,4139.55,7.242227979274617
AXISBANK,1102.3,2023-12-29 05:30:00,1106.85,1093.95,2023-12,1101.45,8786731,2023,-0.005009703479712968,0.06325778974614349,1035.0,1102.3,6.502415458937194,,1075.4,1102.3,2.5013948298307476
HDFCBANK,1709.25,2023-12-29 05:30:00,1714.9,1696.0,2023-12,1697.0,12505713,2023,0.0023456971118605008,0.1277369570196787,1527.0,1709.25,11.93516699410609,,1557.9,1709.25,9.715000962834578
BAJAJ-AUTO,6797.25,2023-12-29 05:30:00,6833.95,6666.0,2023-12,6729.95,345626,2023,0.014015484910417264,0.3109323965557971,5065.0,6797.25,34.20039486673247,,6050.0,6797.25,12.351239669421489
SBIN,641.35,2024-01-01 05:30:00,646.9,638.0,2024-01,642.2,8295548,2024,-0.0010902577680864667,0.06719135998233083,642.2,816.05,27.071005917159745,,642.2,640.5,-0.26471504204298435
BAJFINANCE,7299.05,2024-01-01 05:30:00,7336.95,7273.0,2024-01,7336.95,331489,2024,-0.003916618334413702,-0.08207615801934065,7336.95,6683.95,-8.900156059397979,,7336.95,6862.9,-6.461131669154079
TITAN,3677.15,2024-01-01 05:30:00,3698.0,3667.5,2024-01,3689.0,286683,2024,0.0004625283978834105,0.1436458865795529,3689.0,3308.7,-10.309026836541072,,3689.0,3697.55,0.231770127405806
ITC,468.05,2024-01-01 05:30:00,469.95,462.65,2024-01,463.5,9346277,2024,0.012876000865613468,0.06522099063865827,463.5,474.65,2.405609492988129,,463.5,441.55,-4.735706580366772
TCS,3811.1,2024-01-01 05:30:00,3832.0,3773.0,2024-01,3790.0,825907,2024,0.004665998840090557,0.08575687361742301,3790.0,4244.6,11.994722955145129,,3790.0,3815.95,0.6846965699208395
LT,3525.45,2024-01-01 05:30:00,3538.0,3496.05,2024-01,3538.0,777080,2024,-0.0001559841179807897,0.14166556628690286,3538.0,3603.5,1.8513284341435838,,3538.0,3479.75,-1.646410401356699
TATACONSUM,1066.84,2024-01-01 05:30:00,1080.42,1062.79,2024-01,1080.42,925046,2024,-0.0061669740838038445,0.21754016705403867,1080.42,945.2,-12.515503230225283,,1080.42,1104.27,2.2074748708835368
RELIANCE,1295.13,2024-01-01 05:30:00,1303.43,1286.58,2024-01,1290.28,4030540,2024,0.0020580748489327227,0.11332168784503338,1290.28,1265.4,-1.9282636326998701,,1290.28,1426.63,10.56747372663299
HCLTECH,1483.75,2024-01-01 05:30:00,1495.75,1455.05,2024-01,1460.0,1222315,2024,0.012038742241320621,0.18673317392343647,1460.0,1898.4,30.02739726027398,,1460.0,1576.0,7.9452054794520555
JSWSTEEL,877.6,2024-01-01 05:30:00,884.8,875.0,2024-01,880.25,778184,2024,-0.003010508378301635,0.13486168879659488,880.25,977.35,11.030957114456124,,880.25,818.65,-6.998011928429426
ULTRACEMCO,10464.0,2024-01-01 05:30:00,10520.0,10414.6,2024-01,10503.0,97677,2024,-0.0037132247929163587,0.23661410314228493,10503.0,11375.3,8.305246120156138,,10503.0,10167.3,-3.196229648671815
POWERGRID,238.25,2024-01-01 05:30:00,239.5,236.4,2024-01,237.9,5952776,2024,0.004426644182124795,0.18221409475991757,237.9,336.95,41.635140815468674,,237.9,259.3,8.995376208490963
INFY,1551.35,2024-01-01 05:30:00,1557.0,1535.25,2024-01,1539.0,2808451,2024,0.005476699721303824,0.08451076923685164,1539.0,1902.25,23.60298895386615,,1539.0,1660.9,7.920727745289155
TRENT,3002.1,2024-01-01 05:30:00,3067.0,2995.5,2024-01,3061.8,421730,2024,-0.01729979214062416,0.38646094957555677,3061.8,6652.8,117.28395061728394,0.023073798932652153,3061.8,3086.95,0.8214122411653156
BHARTIARTL,1013.05,2024-01-01 05:30:00,1031.95,1007.0,2024-01,1031.95,3804406,2024,-0.01855260608409237,0.09389195039075837,1031.95,1569.3,52.07132128494596,,1031.95,1170.7,13.445418867193176
TATAMOTORS,790.6,2024-01-01 05:30:00,798.7,781.05,2024-01,785.0,12570717,2024,0.013654721456503482,0.2496065011637777,785.0,791.0,0.7643312101910829,,785.0,884.2,12.63694267515924
WIPRO,477.15,2024-01-01 05:30:00,483.5,468.3,2024-01,473.0,10173639,2024,0.012412476129853633,0.1700023450826853,473.0,571.65,20.85623678646934,,473.0,478.15,1.0887949260042236
TECHM,1297.15,2024-01-01 05:30:00,1303.8,1265.25,2024-01,1273.0,1776828,2024,0.019251168820964226,0.06981397795054056,1273.0,1747.45,37.27022780832679,,1273.0,1333.65,4.764336213668507
NTPC,309.75,2024-01-01 05:30:00,313.3,307.8,2024-01,312.0,8024960,2024,-0.004499437570303688,0.2574090773630906,312.0,365.45,17.131410256410255,0.019475011701296695,312.0,317.5,1.7628205128205128
HINDUNILVR,2654.75,2024-01-01 05:30:00,2669.4,2638.0,2024-01,2663.85,526353,2024,-0.003453518271739231,0.07442333859840422,2663.85,2445.25,-8.206167764701462,,2663.85,2481.55,-6.843478424085431
APOLLOHOSP,5750.05,2024-01-01 05:30:00,5765.0,5707.85,2024-01,5741.0,127030,2024,0.008055609123262197,0.12244218877706559,5741.0,6935.1,20.799512280090582,,5741.0,6352.95,10.659292806131333
M&M,1703.3,2024-01-01 05:30:00,1730.0,1699.0,2024-01,1729.4,1307485,2024,-0.015091939400948329,0.10939104661405397,1729.4,3012.95,74.21938244477852,,1729.4,1651.55,-4.50156123511045
GRASIM,2118.88,2024-01-01 05:30:00,2166.39,2103.64,2024-01,2136.51,801280,2024,-0.003513062289839275,0.10562995011702625,2136.51,2598.65,21.63060317995234,,2136.51,2175.0,1.8015361500765164
ICICIBANK,999.4,2024-01-01 05:30:00,1004.85,991.0,2024-01,991.55,7683792,2024,0.0028095524784266246,0.06434954471825638,991.55,1278.05,28.8941556149463,,991.55,1028.15,3.691190560233991
ADANIENT,2917.2,2024-01-01 05:30:00,2947.0,2842.05,2024-01,2852.3,2898619,2024,0.023956194387405816,0.22807436121852243,2852.3,2228.0,-21.887599481120503,0.028600523792508787,2852.3,3142.0,10.156715632997924
ADANIPORTS,1047.85,2024-01-01 05:30:00,1057.95,1023.0,2024-01,1026.55,3989711,2024,0.022941377458876255,0.25226727001897875,1026.55,1136.75,10.734986118552438,0.026028643454512657,1026.55,1207.65,17.641615118601152
BEL,184.95,2024-01-01 05:30:00,187.0,184.45,2024-01,184.8,18008785,2024,0.004071661237784907,0.2930192393929748,184.8,280.85,51.97510822510822,0.023283392059875133,184.8,185.9,0.5952380952380921
BAJAJFINSV,1676.4,2024-01-01 05:30:00,1691.7,1671.0,2024-01,1685.8,692280,2024,-0.005575987661644244,0.07650347062123242,1685.8,1600.85,-5.039150551666867,,1685.8,1627.3,-3.4701625341084354
EICHERMOT,4038.35,2024-01-01 05:30:00,4145.0,4030.0,2024-01,4145.0,763454,2024,-0.025377096657415277,0.19548345277049028,4145.0,4986.2,20.29433051869722,,4145.0,3839.6,-7.367913148371534
COALINDIA,381.8,2024-01-01 05:30:00,386.8,377.45,2024-01,377.8,11124690,2024,0.015425531914893709,0.2794150104496953,377.8,414.05,9.595023822128109,0.021411449147905545,377.8,406.15,7.503970354685009
MARUTI,10283.3,2024-01-01 05:30:00,10345.0,10214.7,2024-01,10345.0,411724,2024,-0.001844248371722812,-0.003946868415829585,10345.0,11063.6,6.9463508941517675,,10345.0,10186.9,-1.5282745287578576
INDUSINDBK,1598.85,2024-01-01 05:30:00,1611.4,1591.8,2024-01,1598.95,1341121,2024,-6.254104255931647e-05,0.11262144706548327,1598.95,998.2,-37.57153131742706,,1598.95,1534.05,-4.058913662090752
ASIANPAINT,3396.1,2024-01-01 05:30:00,3411.8,3389.15,2024-01,3403.0,283951,2024,-0.0018516341406067394,0.07252275223331317,3403.0,2472.2,-27.352336173964154,,3403.0,2957.85,-13.081104907434618
TATASTEEL,139.85,2024-01-01 05:30:00,140.95,139.05,2024-01,140.0,21186105,2024,0.0017908309455587634,0.09335626741345027,140.0,142.78,1.9857142857142864,,140.0,135.95,-2.892857142857151
HDFCLIFE,648.7,2024-01-01 05:30:00,652.35,644.35,2024-01,647.0,1343888,2024,0.0030926240915416514,0.029072534179381604,647.0,688.2,6.367851622874814,,647.0,576.6,-10.880989180834618
DRREDDY,1164.33,2024-01-01 05:30:00,1172.0,1160.0,2024-01,1160.0,978400,2024,0.0040963107331966064,0.06795726401326074,1160.0,1214.45,4.693965517241383,,1160.0,1224.23,5.537068965517243
SUNPHARMA,1260.25,2024-01-01 05:30:00,1263.95,1252.5,2024-01,1261.0,733452,2024,0.000635197903846807,0.1016441718393939,1261.0,1795.3,42.37113402061855,,1261.0,1418.45,12.486122125297387
KOTAKBANK,1909.15,2024-01-01 05:30:00,1919.0,1893.1,2024-01,1909.0,1425902,2024,0.0005502856244432586,0.10314605423338918,1909.0,1761.45,-7.7291775798847535,,1909.0,1825.25,-4.387113672079622
SHRIRAMFIN,2048.85,2024-01-01 05:30:00,2060.0,2041.1,2024-01,2055.55,304722,2024,-0.0021672429747237043,0.07621891315642992,2055.55,2850.05,38.65145581474545,0.02168666460862403,2055.55,2466.8,20.006810829218455
NESTLEIND,2737.24,2024-01-01 05:30:00,2744.52,2664.0,2024-01,2665.0,1316100,2024,0.029800265610244958,0.20959642405411105,2665.0,2247.3,-15.673545966228886,,2665.0,2506.0,-5.966228893058161
ONGC,205.35,2024-01-01 05:30:00,207.1,204.75,2024-01,206.0,4820168,2024,0.001463057790782596,0.11211713981450111,206.0,245.6,19.223300970873783,0.02224731217568337,206.0,252.25,22.451456310679614
CIPLA,1251.0,2024-01-01 05:30:00,1256.8,1246.7,2024-01,1252.45,343584,2024,0.003771162641418746,0.06316646195445197,1252.45,1486.5,18.68737274941115,,1252.45,1351.0,7.868577587927658
BPCL,226.03,2024-01-01 05:30:00,229.7,225.35,2024-01,229.7,7006288,2024,0.003106554830692776,0.2900052707782802,229.7,285.85,24.44492816717459,0.022068851102665002,229.7,251.18,9.35132781889422
BRITANNIA,5319.8,2024-01-01 05:30:00,5349.9,5290.0,2024-01,5339.0,130032,2024,-0.0034935234009870753,0.17109139826191244,5339.0,4848.35,-9.189923206592988,,5339.0,5198.4,-2.6334519572953803
SBILIFE,1432.1,2024-01-01 05:30:00,1437.6,1425.95,2024-01,1435.85,158288,2024,-0.00034901577551305074,0.10779642725568828,1435.85,1485.15,3.4335062854755156,,1435.85,1401.15,-2.4166869798377144
HINDALCO,610.4,2024-01-01 05:30:00,620.5,606.95,2024-01,614.5,2961919,2024,-0.007237537610799483,0.24654268981418082,614.5,652.1,6.118795768917823,0.019586836411430934,614.5,579.35,-5.720097640358011
HEROMOTOCO,4118.55,2024-01-01 05:30:00,4181.4,4085.0,2024-01,4139.55,392408,2024,-0.00507301518280967,0.3204164752420844,4139.55,4794.1,15.812105180514793,,4139.55,4621.55,11.643777705306132
AXISBANK,1097.7,2024-01-01 05:30:00,1104.0,1093.0,2024-01,1095.0,4083732,2024,-0.004173092624512265,0.059084697121631224,1095.0,1142.4,4.32876712328768,,1095.0,1067.75,-2.4885844748858448
HDFCBANK,1698.1,2024-01-01 05:30:00,1709.15,1692.0,2024-01,1706.0,7119843,2024,-0.00652332894544394,0.12121362807423475,1706.0,1745.6,2.3212192262602525,,1706.0,1462.55,-14.27022274325909
BAJAJ-AUTO,6701.1,2024-01-01 05:30:00,6795.5,6682.05,2024-01,6770.0,253274,2024,-0.014145426459229782,0.2967869700965673,6770.0,9481.65,40.053914327917276,,6770.0,7667.55,13.257754800590845
SBIN,639.45,2024-01-02 05:30:00,648.0,633.85,2024-01,641.35,15164482,2024,-0.0029625009745068986,0.06422885900782394,642.2,816.05,27.071005917159745,,642.2,640.5,-0.26471504204298435
BAJFINANCE,7430.05,2024-01-02 05:30:00,7445.1,7280.05,2024-01,7324.0,1112990,2024,0.017947541118364718,-0.06412861690097593,7336.95,6683.95,-8.900156059397979,,7336.95,6862.9,-6.461131669154079
TITAN,3698.25,2024-01-02 05:30:00,3707.85,3642.5,2024-01,3689.0,453685,2024,0.0057381395918034706,0.14938402617135638,3689.0,3308.7,-10.309026836541072,,3689.0,3697.55,0.231770127405806
ITC,470.35,2024-01-02 05:30:00,471.35,463.6,2024-01,470.0,10519771,2024,0.004914004914004844,0.07013499555266312,463.5,474.65,2.405609492988129,,463.5,441.55,-4.735706580366772
TCS,3783.2,2024-01-02 05:30:00,3811.1,3767.25,2024-01,3811.1,1344068,2024,-0.007320721051664925,0.07843615256575809,3790.0,4244.6,11.994722955145129,,3790.0,3815.95,0.6846965699208395
LT,3438.1,2024-01-02 05:30:00,3525.45,3432.0,2024-01,3525.05,1511464,2024,-0.0247769788253982,0.11688858746150466,3538.0,3603.5,1.8513284341435838,,3538.0,3479.75,-1.646410401356699
TATACONSUM,1084.27,2024-01-02 05:30:00,1089.51,1066.25,2024-01,1073.01,2602841,2024,0.01633797007986204,0.2338781371339007,1080.42,945.2,-12.515503230225283,,1080.42,1104.27,2.2074748708835368
RELIANCE,1305.85,2024-01-02 05:30:00,1307.5,1286.5,2024-01,1292.5,7448800,2024,0.008277161366040398,0.12159884921107378,1290.28,1265.4,-1.9282636326998701,,1290.28,1426.63,10.56747372663299
HCLTECH,1469.55,2024-01-02 05:30:00,1488.8,1461.35,2024-01,1484.05,1440888,2024,-0.00957034540859314,0.17716282851484333,1460.0,1898.4,30.02739726027398,,1460.0,1576.0,7.9452054794520555
JSWSTEEL,870.2,2024-01-02 05:30:00,883.85,859.1,2024-01,883.85,1615515,2024,-0.008432087511394681,0.1264296012852002,880.25,977.35,11.030957114456124,,880.25,818.65,-6.998011928429426
ULTRACEMCO,10204.7,2024-01-02 05:30:00,10489.9,10104.1,2024-01,10489.9,337528,2024,-0.0247801987767583,0.21183390436552663,10503.0,11375.3,8.305246120156138,,10503.0,10167.3,-3.196229648671815
POWERGRID,237.85,2024-01-02 05:30:00,240.1,236.15,2024-01,240.0,9128513,2024,-0.0016789087093389554,0.1805351860505786,237.9,336.95,41.635140815468674,,237.9,259.3,8.995376208490963
INFY,1534.4,2024-01-02 05:30:00,1549.15,1523.0,2024-01,1546.0,5396313,2024,-0.010925967705546658,0.07358480153130498,1539.0,1902.25,23.60298895386615,,1539.0,1660.9,7.920727745289155
TRENT,2995.2,2024-01-02 05:30:00,3017.9,2940.75,2024-01,3015.45,408928,2024,-0.002298391126211663,0.3841625584493451,3061.8,6652.8,117.28395061728394,0.023073798932652153,3061.8,3086.95,0.8214122411653156
BHARTIARTL,1021.7,2024-01-02 05:30:00,1025.45,1016.0,2024-01,1017.4,6865791,2024,0.008538571640096748,0.10243052203085512,1031.95,1569.3,52.07132128494596,,1031.95,1170.7,13.445418867193176
TATAMOTORS,784.4,2024-01-02 05:30:00,804.0,779.0,2024-01,800.5,13791090,2024,-0.007842145206172546,0.24176435595760515,785.0,791.0,0.7643312101910829,,785.0,884.2,12.63694267515924
WIPRO,469.2,2024-01-02 05:30:00,478.0,464.3,2024-01,478.0,7141257,2024,-0.01666142722414332,0.15334091785854198,473.0,571.65,20.85623678646934,,473.0,478.15,1.0887949260042236
TECHM,1278.1,2024-01-02 05:30:00,1299.1,1272.85,2024-01,1298.0,1615064,2024,-0.014686042477739747,0.055127935472800815,1273.0,1747.45,37.27022780832679,,1273.0,1333.65,4.764336213668507
NTPC,306.0,2024-01-02 05:30:00,310.8,302.05,2024-01,310.8,13506040,2024,-0.01210653753026636,0.24530253983282424,312.0,365.45,17.131410256410255,0.019475011701296695,312.0,317.5,1.7628205128205128
HINDUNILVR,2613.8,2024-01-02 05:30:00,2653.95,2607.0,2024-01,2648.0,1310629,2024,-0.015425181278839739,0.05899815731956448,2663.85,2445.25,-8.206167764701462,,2663.85,2481.55,-6.843478424085431
APOLLOHOSP,5746.35,2024-01-02 05:30:00,5782.65,5680.0,2024-01,5738.1,166449,2024,-0.0006434726654550582,0.12179871611161053,5741.0,6935.1,20.799512280090582,,5741.0,6352.95,10.659292806131333
M&M,1656.2,2024-01-02 05:30:00,1705.0,1649.45,2024-01,1703.6,2857334,2024,-0.027652204544120207,0.08173884206993376,1729.4,3012.95,74.21938244477852,,1729.4,1651.55,-4.50156123511045
GRASIM,2093.13,2024-01-02 05:30:00,2121.96,2079.73,2024-01,2121.47,793613,2024,-0.012152646681265589,0.09347730343576066,2136.51,2598.65,21.63060317995234,,2136.51,2175.0,1.8015361500765164
ICICIBANK,982.25,2024-01-02 05:30:00,997.65,980.25,2024-01,997.0,16263825,2024,-0.017160296177706647,0.04718924854054973,991.55,1278.05,28.8941556149463,,991.55,1028.15,3.691190560233991
ADANIENT,2932.4,2024-01-02 05:30:00,2948.2,2841.0,2024-01,2922.0,2671368,2024,0.005210475798711256,0.23328483701723368,2852.3,2228.0,-21.887599481120503,0.028600523792508787,2852.3,3142.0,10.156715632997924
ADANIPORTS,1078.4,2024-01-02 05:30:00,1082.9,1031.1,2024-01,1047.85,6344621,2024,0.02915493629813448,0.28142220631711323,1026.55,1136.75,10.734986118552438,0.026028643454512657,1026.55,1207.65,17.641615118601152
BEL,182.15,2024-01-02 05:30:00,186.2,179.75,2024-01,186.0,22790965,2024,-0.015139226818058793,0.277880012574916,184.8,280.85,51.97510822510822,0.023283392059875133,184.8,185.9,0.5952380952380921
BAJAJFINSV,1686.2,2024-01-02 05:30:00,1689.85,1663.45,2024-01,1675.9,1099965,2024,0.00584586017656874,0.08234933079780116,1685.8,1600.85,-5.039150551666867,,1685.8,1627.3,-3.4701625341084354
EICHERMOT,3892.5,2024-01-02 05:30:00,4010.75,3882.35,2024-01,4010.1,1221148,2024,-0.03611623559126864,0.15936721717922164,4145.0,4986.2,20.29433051869722,,4145.0,3839.6,-7.367913148371534
COALINDIA,392.65,2024-01-02 05:30:00,395.85,384.25,2024-01,387.4,28363847,2024,0.0284180199057098,0.3078330303554051,377.8,414.05,9.595023822128109,0.021411449147905545,377.8,406.15,7.503970354685009
MARUTI,10197.8,2024-01-02 05:30:00,10294.7,10151.0,2024-01,10283.3,776837,2024,-0.008314451586552973,-0.012261320002382559,10345.0,11063.6,6.9463508941517675,,10345.0,10186.9,-1.5282745287578576
INDUSINDBK,1575.6,2024-01-02 05:30:00,1598.25,1570.0,2024-01,1594.1,1227193,2024,-0.014541701848203359,0.09807974521727991,1598.95,998.2,-37.57153131742706,,1598.95,1534.05,-4.058913662090752
ASIANPAINT,3391.35,2024-01-02 05:30:00,3398.9,3345.0,2024-01,3396.0,552394,2024,-0.001398663172462511,0.07112408906085066,3403.0,2472.2,-27.352336173964154,,3403.0,2957.85,-13.081104907434618
TATASTEEL,139.6,2024-01-02 05:30:00,140.6,137.05,2024-01,140.5,27764060,2024,-0.001787629603146268,0.091568637810304,140.0,142.78,1.9857142857142864,,140.0,135.95,-2.892857142857151
HDFCLIFE,645.5,2024-01-02 05:30:00,654.3,642.6,2024-01,649.5,3005450,2024,-0.004932942808694385,0.02413959137068722,647.0,688.2,6.367851622874814,,647.0,576.6,-10.880989180834618
DRREDDY,1185.36,2024-01-02 05:30:00,1189.8,1161.13,2024-01,1161.41,2869280,2024,0.0180618896704543,0.08601915368371504,1160.0,1214.45,4.693965517241383,,1160.0,1224.23,5.537068965517243
SUNPHARMA,1296.2,2024-01-02 05:30:00,1299.0,1257.15,2024-01,1261.0,3174447,2024,0.02852608609402907,0.13017025793342296,1261.0,1795.3,42.37113402061855,,1261.0,1418.45,12.486122125297387
KOTAKBANK,1865.05,2024-01-02 05:30:00,1908.0,1860.1,2024-01,1908.0,5120796,2024,-0.023099285022130323,0.08004676921125886,1909.0,1761.45,-7.7291775798847535,,1909.0,1825.25,-4.387113672079622
SHRIRAMFIN,2030.05,2024-01-02 05:30:00,2059.75,2016.0,2024-01,2050.0,1077927,2024,-0.009175879151719246,0.06704303400471068,2055.55,2850.05,38.65145581474545,0.02168666460862403,2055.55,2466.8,20.006810829218455
NESTLEIND,2722.31,2024-01-02 05:30:00,2769.3,2702.41,2024-01,2750.0,1415770,2024,-0.005454399321944692,0.20414202473216636,2665.0,2247.3,-15.673545966228886,,2665.0,2506.0,-5.966228893058161
ONGC,207.05,2024-01-02 05:30:00,210.75,203.65,2024-01,205.35,21141219,2024,0.008278548819089515,0.12039568863359063,206.0,245.6,19.223300970873783,0.02224731217568337,206.0,252.25,22.451456310679614
CIPLA,1281.55,2024-01-02 05:30:00,1285.0,1252.1,2024-01,1255.1,2589484,2024,0.024420463629096778,0.08758692558354875,1252.45,1486.5,18.68737274941115,,1252.45,1351.0,7.868577587927658
BPCL,228.13,2024-01-02 05:30:00,229.7,224.05,2024-01,226.03,9458818,2024,0.009290802105915041,0.29929607288419524,229.7,285.85,24.44492816717459,0.022068851102665002,229.7,251.18,9.35132781889422
BRITANNIA,5288.85,2024-01-02 05:30:00,5334.95,5224.1,2024-01,5319.8,193517,2024,-0.005817887890522178,0.16527351037139026,5339.0,4848.35,-9.189923206592988,,5339.0,5198.4,-2.6334519572953803
SBILIFE,1437.65,2024-01-02 05:30:00,1449.7,1421.75,2024-01,1437.0,691712,2024,0.0038754276935968335,0.11167185494928511,1435.85,1485.15,3.4335062854755156,,1435.85,1401.15,-2.4166869798377144
HINDALCO,617.0,2024-01-02 05:30:00,620.0,607.4,2024-01,610.4,4975013,2024,0.01081258191349943,0.25735527172768025,614.5,652.1,6.118795768917823,0.019586836411430934,614.5,579.35,-5.720097640358011
HEROMOTOCO,4088.2,2024-01-02 05:30:00,4118.95,4025.2,2024-01,4114.05,507848,2024,-0.007369098347719594,0.3130473768943648,4139.55,4794.1,15.812105180514793,,4139.55,4621.55,11.643777705306132
AXISBANK,1093.25,2024-01-02 05:30:00,1099.35,1082.3,2024-01,1095.1,7895577,2024,-0.00405393094652462,0.055030766175106605,1095.0,1142.4,4.32876712328768,,1095.0,1067.75,-2.4885844748858448
HDFCBANK,1699.1,2024-01-02 05:30:00,1702.8,1688.7,2024-01,1698.8,14621046,2024,0.0005888934691713477,0.1218025215434061,1706.0,1745.6,2.3212192262602525,,1706.0,1462.55,-14.27022274325909
BAJAJ-AUTO,6665.05,2024-01-02 05:30:00,6736.8,6560.95,2024-01,6711.0,361379,2024,-0.005379713778334905,0.2914072563182324,6770.0,9481.65,40.053914327917276,,6770.0,7667.55,13.257754800590845
SBIN,643.45,2024-01-03 05:30:00,648.0,635.8,2024-01,639.35,14571772,2024,0.0062553757135037635,0.0704842347213277,642.2,816.05,27.071005917159745,,642.2,640.5,-0.26471504204298435
BAJFINANCE,7384.8,2024-01-03 05:30:00,7485.85,7368.2,2024-01,7444.95,553405,2024,-0.006090133982947665,-0.0702187508839236,7336.95,6683.95,-8.900156059397979,,7336.95,6862.9,-6.461131669154079
TITAN,3693.05,2024-01-03 05:30:00,3709.95,3665.0,2024-01,3708.0,356757,2024,-0.0014060704387209855,0.1479779557326354,3689.0,3308.7,-10.309026836541072,,3689.0,3697.55,0.231770127405806
ITC,477.25,2024-01-03 05:30:00,480.7,469.35,2024-01,470.25,24036012,2024,0.014669926650366705,0.08480492220302982,463.5,474.65,2.405609492988129,,463.5,441.55,-4.735706580366772
TCS,3691.75,2024-01-03 05:30:00,3771.85,3687.05,2024-01,3767.0,1803075,2024,-0.024172658067244668,0.05426349449851342,3790.0,4244.6,11.994722955145129,,3790.0,3815.95,0.6846965699208395
LT,3440.35,2024-01-03 05:30:00,3465.85,3411.6,2024-01,3433.0,1283859,2024,0.0006544312265495122,0.11754301868805417,3538.0,3603.5,1.8513284341435838,,3538.0,3479.75,-1.646410401356699
TATACONSUM,1071.63,2024-01-03 05:30:00,1085.61,1069.41,2024-01,1084.47,1087188,2024,-0.011657612956182395,0.22222052417771831,1080.42,945.2,-12.515503230225283,,1080.42,1104.27,2.2074748708835368
RELIANCE,1291.65,2024-01-03 05:30:00,1317.0,1288.6,2024-01,1305.0,9037536,2024,-0.010874143278324366,0.11072470593274941,1290.28,1265.4,-1.9282636326998701,,1290.28,1426.63,10.56747372663299
HCLTECH,1437.75,2024-01-03 05:30:00,1465.0,1435.5,2024-01,1460.0,1651716,2024,-0.02163927732979476,0.15552355118504857,1460.0,1898.4,30.02739726027398,,1460.0,1576.0,7.9452054794520555
JSWSTEEL,837.65,2024-01-03 05:30:00,870.0,836.0,2024-01,870.0,3983411,2024,-0.037405194208228076,0.08902440707697212,880.25,977.35,11.030957114456124,,880.25,818.65,-6.998011928429426
