Ticker,close,date,high,low,open,volume,year,yearly_return,monthly_return,daily_return,cumulative_return,volatility,COMPANY,sector
ULTRACEMCO,8459.0,2023-11-02 05:30:00,8473.2,8374.95,8385.5,200590,2023,37.233683194595244,0.07423536500247557,0.009252575628321935,0.018555310720176577,0.01431459670688822,ULTRATECH CEMENT,CEMENT
POWERGRID,203.1,2023-11-02 05:30:00,203.65,200.9,201.75,12924797,2023,69.53459119496854,0.039810898233391394,0.010699178900223982,0.017790027562014865,0.018671442296664318,POWER GRID,POWER
INFY,1370.15,2023-11-02 05:30:00,1376.3,1361.65,1370.0,3758060,2023,32.4640506946137,0.07458553336041059,0.011815530037292854,-0.04452580195258016,0.014491913053868204,INFOSYS,SOFTWARE
TRENT,2189.85,2023-11-02 05:30:00,2210.0,2175.0,2210.0,474395,2023,220.72506387697052,0.26817282096785194,-0.003549245785270716,0.06349861590015071,0.023073798932652153,TRENT,RETAILING
BHARTIARTL,923.85,2023-11-02 05:30:00,925.95,916.4,920.0,6611573,2023,70.90117070514566,0.11084350539164704,0.011385406973561718,-0.0015670593321083226,0.013624507728829288,,
TATAMOTORS,636.45,2023-11-02 05:30:00,638.2,630.1,632.0,9934305,2023,25.03951944356623,0.12537836546120745,0.013939780149753167,0.025787734708679455,0.01787650515641716,TATA MOTORS,AUTOMOBILES
WIPRO,383.65,2023-11-02 05:30:00,385.15,382.1,383.8,2371365,2023,40.644605732562425,0.08426302664391659,0.00708754429715186,-0.05376741891725256,0.017467886281905282,WIPRO,SOFTWARE
TECHM,1115.5,2023-11-02 05:30:00,1130.0,1113.8,1125.0,2493118,2023,43.16319842700313,0.08519242733979214,-0.00853257488223258,-0.08279888176286787,0.016019868874918946,TECH MAHINDRA,SOFTWARE
NTPC,235.25,2023-11-02 05:30:00,235.7,233.75,234.2,6057787,2023,49.560057294863924,0.12338779019776448,0.011392949269131591,-0.024668325041459327,0.019475011701296695,NTPC,POWER
HINDUNILVR,2486.8,2023-11-02 05:30:00,2496.0,2463.3,2475.0,1595123,2023,-1.7971887550200805,0.029649105066235283,0.00588532713115586,0.0072501923933741,0.012073895796063713,HINDUSTAN UNILEVER,FMCG
APOLLOHOSP,4887.0,2023-11-02 05:30:00,4895.0,4810.2,4837.8,214035,2023,34.95169246635987,0.15269308148565106,0.018857303687024984,-0.04531202688051217,0.014134574705070773,APOLLO HOSPITALS,MISCELLANEOUS
M&M,1469.7,2023-11-02 05:30:00,1477.5,1452.5,1465.0,2091122,2023,88.63949411470071,0.1327856455382924,0.01038086071772315,-0.044035384415247125,0.019212772948786868,M&M,AUTOMOBILES
GRASIM,1890.23,2023-11-02 05:30:00,1893.42,1871.21,1871.21,319487,2023,35.31393520302428,0.0732665287591005,0.015624748139591027,-0.012336454458053536,0.01446511381198158,GRASIM,TEXTILES
ICICIBANK,919.95,2023-11-02 05:30:00,924.8,912.8,920.05,9747311,2023,34.30538041193778,0.022865269952409707,0.006454789125321492,-0.021642029139636088,0.012788897388104722,ICICI BANK,BANKING
ADANIENT,2215.3,2023-11-02 05:30:00,2297.95,2204.2,2247.0,2340997,2023,-7.857733664185278,0.06370360348171199,-0.0009019979254047961,-0.0720284846580791,0.028600523792508787,,
ADANIPORTS,774.3,2023-11-02 05:30:00,783.5,772.05,776.9,1741799,2023,37.62106537530266,0.07333246651930825,0.006761149395397181,-0.06867933605965881,0.026028643454512657,ADANI PORTS & SEZ,MISCELLANEOUS
BEL,134.75,2023-11-02 05:30:00,135.0,133.3,133.7,4885035,2023,103.66207396664251,0.10196374622356495,0.017749244712990997,-0.03196839080459746,0.023283392059875133,BHARAT ELECTRONICS,DEFENCE
BAJAJFINSV,1575.6,2023-11-02 05:30:00,1592.6,1566.1,1587.7,1020303,2023,4.613625224636491,0.06399211622214458,0.0017484184760148125,0.009320649562794214,0.014117849543856996,BAJAJ FINSERV,FINANCE
EICHERMOT,3338.3,2023-11-02 05:30:00,3345.0,3284.2,3285.0,493381,2023,45.50176544398727,0.1872648335745297,0.017076700434153436,-0.003908814226889823,0.01609889840743809,EICHER MOTORS,AUTOMOBILES
COALINDIA,308.85,2023-11-02 05:30:00,312.8,307.3,308.95,7071960,2023,39.38730853391685,0.11576716125876407,0.0071743029512474354,0.05806783144912653,0.021411449147905545,COAL INDIA,MINING
MARUTI,10303.6,2023-11-02 05:30:00,10345.0,10201.0,10290.3,569194,2023,3.303516405535128,0.03724163554234552,0.007411173468390153,-0.0041848283060628155,0.013712493772447978,MARUTI SUZUKI,AUTOMOBILES
INDUSINDBK,1461.2,2023-11-02 05:30:00,1479.95,1439.1,1447.0,4524652,2023,-30.293296089385475,0.023384056959374566,0.019963702359346636,0.017974083879057856,0.0191111933352513,INDUSIND BANK,BANKING
ASIANPAINT,2955.4,2023-11-02 05:30:00,2962.0,2934.0,2961.05,900125,2023,-21.916553488519003,0.06316130241433947,0.007105007582082434,-0.06676981858944997,0.012664679670924878,ASIAN PAINTS,PAINTS
TATASTEEL,118.1,2023-11-02 05:30:00,118.55,114.6,114.6,72538804,2023,10.682170542635658,0.09691252144082343,0.012864493996569415,-0.07734374999999982,0.018231639152358904,TATA STEEL,STEEL
HDFCLIFE,619.3,2023-11-02 05:30:00,626.8,618.0,622.0,1651263,2023,8.47190479943258,0.11402306265623748,-0.0012095798725909601,-0.022492305263988932,0.014630077258587258,HDFC LIFE INSURANCE,INSURANCE
DRREDDY,1067.7,2023-11-02 05:30:00,1083.0,1064.68,1076.0,2365835,2023,8.687286330523182,0.0826155673390756,-0.0014869679881042153,-0.022557079297654825,0.012490100212885843,DR. REDDYS LAB,PHARMACEUTICALS
SUNPHARMA,1132.85,2023-11-02 05:30:00,1137.55,1110.6,1127.85,3454692,2023,54.827303695399074,0.0982350833184016,0.014916681598279746,-0.007534276578036847,0.011732822937748232,SUN PHARMA,PHARMACEUTICALS
KOTAKBANK,1737.7,2023-11-02 05:30:00,1758.65,1732.1,1735.0,2550558,2023,1.8179190751445113,0.018006263048016675,0.007712827650197207,0.006166584638545913,0.014215663882255638,KOTAK MAHINDRA BANK,BANKING
SHRIRAMFIN,1954.85,2023-11-02 05:30:00,1965.0,1902.8,1913.5,857752,2023,47.06140350877194,0.05517150742541729,0.027651465369956663,0.017118031166263536,0.02168666460862403,SHRIRAM FINANCE,FINANCE
NESTLEIND,2411.18,2023-11-02 05:30:00,2414.98,2377.31,2399.02,1070680,2023,-0.15062047638723558,0.015222408860330062,0.010015624541840573,0.08051014555101421,0.012516833638236864,NESTLE,FOOD & TOBACCO
ONGC,186.2,2023-11-02 05:30:00,187.65,185.75,187.0,11471209,2023,29.741151611199147,0.04418853776111409,-0.0026780931976432276,0.00866738894907959,0.02224731217568337,ONGC,ENERGY
CIPLA,1208.5,2023-11-02 05:30:00,1211.85,1194.65,1205.5,1556467,2023,25.548986486486484,0.00919875130072837,0.006035379812695085,0.02172810280689874,0.016332415765760364,CIPLA,PHARMACEUTICALS
BPCL,180.28,2023-11-02 05:30:00,181.0,178.63,180.48,10130432,2023,64.04591104734578,0.22079013729335953,0.010254973381899735,0.05624560581204596,0.022068851102665002,BPCL,ENERGY
BRITANNIA,4527.25,2023-11-02 05:30:00,4568.8,4454.25,4512.1,822845,2023,7.150592291371997,0.1035521797466626,0.029552225229117823,0.0070738190837396075,0.013039218369984167,,
SBILIFE,1343.5,2023-11-02 05:30:00,1357.75,1340.15,1342.0,637519,2023,14.05368045156088,0.07424871823659297,0.005576138617566784,0.039498626639328904,0.015113428426196436,SBI LIFE INSURANCE,INSURANCE
HINDALCO,474.2,2023-11-02 05:30:00,475.8,463.25,463.25,3933951,2023,34.982405299109914,0.11443700021612274,0.02485411713853458,-0.011980414626523439,0.019586836411430934,HINDALCO,ALUMINIUM
HEROMOTOCO,3052.1,2023-11-02 05:30:00,3149.95,3041.5,3139.0,1268028,2023,56.7724002616089,0.23495933644844716,-0.013047906999304693,0.012103727284785037,0.016563238026907092,HERO MOTOCORP,AUTOMOBILES
AXISBANK,982.95,2023-11-02 05:30:00,988.35,974.0,978.0,5193982,2023,10.376811594202907,0.10542292652809225,0.011473554229265437,-0.05580903895105904,0.015624964929158446,AXIS BANK,BANKING
HDFCBANK,1476.75,2023-11-02 05:30:00,1490.5,1467.15,1485.0,22612577,2023,14.31565160445317,0.05717192268565612,0.0015259409969481386,-0.02075527999734761,0.01348980040538228,HDFC BANK,BANKING
BAJAJ-AUTO,5318.4,2023-11-02 05:30:00,5392.85,5285.0,5383.9,304362,2023,87.19940769990127,0.13962408899117756,-0.00485559516124523,0.060191968423884745,0.017609369939821526,BAJAJ AUTO,AUTOMOBILES
SBIN,578.15,2023-11-03 05:30:00,579.5,573.45,576.0,11371371,2023,36.78343949044584,-0.002913135593220299,0.010575074287711761,-0.04113110539845777,0.017939344821740196,SBI,BANKING
BAJFINANCE,7411.5,2023-11-03 05:30:00,7537.95,7372.45,7528.0,1138755,2023,-14.096879498252113,-0.04684216865857413,-0.005047589641701711,-0.0697951704402836,0.01591849489773447,BAJAJ FINANCE,FINANCE
TITAN,3274.5,2023-11-03 05:30:00,3288.0,3205.05,3205.15,1355614,2023,5.0781249999999885,0.09995588327976297,0.02280181165078865,0.024481814626515552,0.014135893038630176,TITAN,RETAILING
ITC,433.25,2023-11-03 05:30:00,434.4,431.1,432.8,13802600,2023,7.630385487528339,0.017986451763606606,0.00487069465383283,-0.014781125639567794,0.011943702458319614,ITC,FOOD & TOBACCO
TCS,3350.9,2023-11-03 05:30:00,3387.9,3344.3,3382.0,1402598,2023,20.1007300096203,0.047122933961839225,-0.0027380137495907064,-0.046373635755652454,0.013161771587106071,TCS,SOFTWARE
LT,2911.25,2023-11-03 05:30:00,2948.05,2905.0,2934.0,1136175,2023,18.516691333662227,0.07387835457465534,-0.0023474178403755097,-0.052712926055478726,0.01696390415004649,L&T,ENGINEERING
TATACONSUM,902.48,2023-11-03 05:30:00,908.01,900.06,900.8,890838,2023,9.993948703626122,0.04163397080913851,0.002688709641579523,0.04793311658151378,0.0148047736681353,,
RELIANCE,1159.85,2023-11-03 05:30:00,1167.47,1157.88,1163.6,8850156,2023,8.6208228538074,0.03483938365108381,-0.00021549866390824235,0.0006643199779132747,0.013562067130073357,RELIANCE IND.,ENERGY
HCLTECH,1266.25,2023-11-03 05:30:00,1287.3,1263.0,1282.6,2052536,2023,54.02839756592292,0.06509392747924861,-0.005614889272813062,0.022241059174941347,0.014294650681131723,HCL TECHNOLOGIES,SOFTWARE
JSWSTEEL,746.05,2023-11-03 05:30:00,748.0,735.0,735.95,2526039,2023,25.857961496362126,0.10580440334046515,0.01731778823208563,-0.03141837065887654,0.016383932356722215,JSW STEEL,STEEL
ULTRACEMCO,8522.6,2023-11-03 05:30:00,8530.0,8436.0,8475.0,243686,2023,37.233683194595244,0.07423536500247557,0.007518619222130374,0.026213440258160192,0.01431459670688822,ULTRATECH CEMENT,CEMENT
POWERGRID,204.4,2023-11-03 05:30:00,206.5,203.1,203.4,8684015,2023,69.53459119496854,0.039810898233391394,0.006400787789266449,0.024304685542470894,0.018671442296664318,POWER GRID,POWER
INFY,1389.05,2023-11-03 05:30:00,1392.0,1377.75,1380.05,3349045,2023,32.4640506946137,0.07458553336041059,0.013794110133926951,-0.03134588563458851,0.014491913053868204,INFOSYS,SOFTWARE
TRENT,2196.5,2023-11-03 05:30:00,2198.95,2180.0,2195.0,230437,2023,220.72506387697052,0.26817282096785194,0.003036737676096468,0.06672818221553123,0.023073798932652153,TRENT,RETAILING
BHARTIARTL,930.75,2023-11-03 05:30:00,933.7,922.2,925.0,3895154,2023,70.90117070514566,0.11084350539164704,0.007468744926124371,0.005889981627580365,0.013624507728829288,,
TATAMOTORS,647.5,2023-11-03 05:30:00,666.0,646.2,662.0,23087856,2023,25.03951944356623,0.12537836546120745,0.017361929452431424,0.04359738899186105,0.01787650515641716,TATA MOTORS,AUTOMOBILES
WIPRO,383.55,2023-11-03 05:30:00,386.7,382.65,386.0,2645764,2023,40.644605732562425,0.08426302664391659,-0.0002606542421477176,-0.05401405845357021,0.017467886281905282,WIPRO,SOFTWARE
TECHM,1133.1,2023-11-03 05:30:00,1136.0,1116.0,1124.0,1108121,2023,43.16319842700313,0.08519242733979214,0.015777678171223553,-0.06832757770103604,0.016019868874918946,TECH MAHINDRA,SOFTWARE
NTPC,234.35,2023-11-03 05:30:00,235.25,233.3,233.3,6825146,2023,49.560057294863924,0.12338779019776448,-0.003825717321997879,-0.02839966832504137,0.019475011701296695,NTPC,POWER
HINDUNILVR,2509.25,2023-11-03 05:30:00,2512.5,2485.8,2497.0,1125583,2023,-1.7971887550200805,0.029649105066235283,0.009027666076885987,0.016343310786180565,0.012073895796063713,HINDUSTAN UNILEVER,FMCG
APOLLOHOSP,5153.2,2023-11-03 05:30:00,5165.5,4937.05,4950.75,1262458,2023,34.95169246635987,0.15269308148565106,0.05447104563126648,0.00669082526690068,0.014134574705070773,APOLLO HOSPITALS,MISCELLANEOUS
M&M,1469.0,2023-11-03 05:30:00,1488.1,1460.45,1480.0,2456723,2023,88.63949411470071,0.1327856455382924,-0.0004762876777574254,-0.04449069858202226,0.019212772948786868,M&M,AUTOMOBILES
GRASIM,1888.69,2023-11-03 05:30:00,1907.42,1882.86,1895.96,232702,2023,35.31393520302428,0.0732665287591005,-0.0008147156695216262,-0.013141119424821879,0.01446511381198158,GRASIM,TEXTILES
ICICIBANK,933.8,2023-11-03 05:30:00,934.5,926.8,928.55,7146961,2023,34.30538041193778,0.022865269952409707,0.015055166041632706,-0.006912687440178478,0.012788897388104722,ICICI BANK,BANKING
ADANIENT,2229.85,2023-11-03 05:30:00,2279.0,2215.0,2215.3,1853300,2023,-7.857733664185278,0.06370360348171199,0.006567959192885775,-0.06593360561315298,0.028600523792508787,,
ADANIPORTS,795.4,2023-11-03 05:30:00,798.8,777.3,780.0,4310765,2023,37.62106537530266,0.07333246651930825,0.027250419733953368,-0.04330045706038044,0.026028643454512657,ADANI PORTS & SEZ,MISCELLANEOUS
BEL,135.95,2023-11-03 05:30:00,137.0,134.75,135.15,9154983,2023,103.66207396664251,0.10196374622356495,0.008905380333951607,-0.023347701149425193,0.023283392059875133,BHARAT ELECTRONICS,DEFENCE
BAJAJFINSV,1536.15,2023-11-03 05:30:00,1593.65,1527.9,1584.25,2519096,2023,4.613625224636491,0.06399211622214458,-0.02503808073114988,-0.015950802344575687,0.014117849543856996,BAJAJ FINSERV,FINANCE
EICHERMOT,3428.0,2023-11-03 05:30:00,3458.15,3353.0,3360.0,568463,2023,45.50176544398727,0.1872648335745297,0.02686996375400641,0.02285611983051883,0.01609889840743809,EICHER MOTORS,AUTOMOBILES
COALINDIA,312.0,2023-11-03 05:30:00,314.7,310.3,310.6,4658440,2023,39.38730853391685,0.11576716125876407,0.010199125789218,0.06885919835560128,0.021411449147905545,COAL INDIA,MINING
MARUTI,10276.3,2023-11-03 05:30:00,10370.0,10241.0,10318.0,517582,2023,3.303516405535128,0.03724163554234552,-0.002649559377305155,-0.006823299732287236,0.013712493772447978,MARUTI SUZUKI,AUTOMOBILES
INDUSINDBK,1450.25,2023-11-03 05:30:00,1475.0,1448.0,1471.0,3052041,2023,-30.293296089385475,0.023384056959374566,-0.007493840678894137,0.010345548279224959,0.0191111933352513,INDUSIND BANK,BANKING
ASIANPAINT,2977.85,2023-11-03 05:30:00,2982.9,2942.0,2957.0,715997,2023,-21.916553488519003,0.06316130241433947,0.007596264465046909,-0.05968075532469175,0.012664679670924878,ASIAN PAINTS,PAINTS
TATASTEEL,117.3,2023-11-03 05:30:00,118.6,117.1,118.2,31747230,2023,10.682170542635658,0.09691252144082343,-0.006773920406435208,-0.0835937499999998,0.018231639152358904,TATA STEEL,STEEL
HDFCLIFE,622.1,2023-11-03 05:30:00,625.0,619.6,622.0,1450553,2023,8.47190479943258,0.11402306265623748,0.004521233650896184,-0.018072764580538525,0.014630077258587258,HDFC LIFE INSURANCE,INSURANCE
DRREDDY,1052.61,2023-11-03 05:30:00,1075.4,1049.42,1075.4,2921805,2023,8.687286330523182,0.0826155673390756,-0.01413318347850534,-0.03637145943570719,0.012490100212885843,DR. REDDYS LAB,PHARMACEUTICALS
SUNPHARMA,1141.1,2023-11-03 05:30:00,1145.7,1131.5,1138.5,1741756,2023,54.827303695399074,0.0982350833184016,0.007282517544246803,-0.0003066275351527592,0.011732822937748232,SUN PHARMA,PHARMACEUTICALS
KOTAKBANK,1733.25,2023-11-03 05:30:00,1744.25,1730.1,1740.0,1558958,2023,1.8179190751445113,0.018006263048016675,-0.002560856304310355,0.0035899365970879504,0.014215663882255638,KOTAK MAHINDRA BANK,BANKING
SHRIRAMFIN,2013.55,2023-11-03 05:30:00,2027.95,1952.05,1962.5,1864454,2023,47.06140350877194,0.05517150742541729,0.030027879376934408,0.047659928718229105,0.02168666460862403,SHRIRAM FINANCE,FINANCE
NESTLEIND,2399.91,2023-11-03 05:30:00,2420.0,2397.69,2414.29,477140,2023,-0.15062047638723558,0.015222408860330062,-0.004674060003815539,0.07545977629597722,0.012516833638236864,NESTLE,FOOD & TOBACCO
ONGC,190.0,2023-11-03 05:30:00,190.65,185.8,186.65,7464912,2023,29.741151611199147,0.04418853776111409,0.020408163265306145,0.029252437703142453,0.02224731217568337,ONGC,ENERGY
CIPLA,1206.35,2023-11-03 05:30:00,1219.75,1204.0,1215.0,772013,2023,25.548986486486484,0.00919875130072837,-0.0017790649565577743,0.01991038214406471,0.016332415765760364,CIPLA,PHARMACEUTICALS
BPCL,180.75,2023-11-03 05:30:00,181.85,180.1,180.58,5627900,2023,64.04591104734578,0.22079013729335953,0.0026070556911470533,0.058999296929927336,0.022068851102665002,BPCL,ENERGY
BRITANNIA,4539.55,2023-11-03 05:30:00,4582.4,4524.15,4528.0,335012,2023,7.150592291371997,0.1035521797466626,0.0027168811088409406,0.009809918918016525,0.013039218369984167,,
SBILIFE,1329.35,2023-11-03 05:30:00,1349.95,1326.1,1344.8,690163,2023,14.05368045156088,0.07424871823659297,-0.010532192035727639,0.028550427482688434,0.015113428426196436,SBI LIFE INSURANCE,INSURANCE
HINDALCO,475.2,2023-11-03 05:30:00,481.45,474.25,478.95,3274345,2023,34.982405299109914,0.11443700021612274,0.002108814846056406,-0.009896864256693338,0.019586836411430934,HINDALCO,ALUMINIUM
HEROMOTOCO,3089.4,2023-11-03 05:30:00,3110.2,3072.05,3085.0,411691,2023,56.7724002616089,0.23495933644844716,0.01222109367320856,0.02447274174293601,0.016563238026907092,HERO MOTOCORP,AUTOMOBILES
AXISBANK,988.85,2023-11-03 05:30:00,991.4,981.5,986.0,4268048,2023,10.376811594202907,0.10542292652809225,0.006002339895213371,-0.050141683876855137,0.015624964929158446,AXIS BANK,BANKING
HDFCBANK,1483.75,2023-11-03 05:30:00,1491.4,1481.65,1488.0,9047670,2023,14.31565160445317,0.05717192268565612,0.004740138818351003,-0.016113524087397746,0.01348980040538228,HDFC BANK,BANKING
BAJAJ-AUTO,5368.95,2023-11-03 05:30:00,5377.05,5316.6,5357.0,448715,2023,87.19940769990127,0.13962408899117756,0.009504738267148038,0.07026881559668618,0.017609369939821526,BAJAJ AUTO,AUTOMOBILES
SBIN,574.35,2023-11-06 05:30:00,582.5,573.25,582.0,16499138,2023,36.78343949044584,-0.002913135593220299,-0.006572688748594624,-0.047433452193382686,0.017939344821740196,SBI,BANKING
BAJFINANCE,7562.05,2023-11-06 05:30:00,7571.95,7442.6,7456.0,634043,2023,-14.096879498252113,-0.04684216865857413,0.020313027052553556,-0.05089989457302113,0.01591849489773447,BAJAJ FINANCE,FINANCE
TITAN,3267.05,2023-11-06 05:30:00,3310.0,3245.3,3310.0,1137606,2023,5.0781249999999885,0.09995588327976297,-0.002275156512444587,0.022150958154087075,0.014135893038630176,TITAN,RETAILING
ITC,435.35,2023-11-06 05:30:00,436.8,432.55,433.5,7308229,2023,7.630385487528339,0.017986451763606606,0.004847085978072707,-0.010005685048322777,0.011943702458319614,ITC,FOOD & TOBACCO
TCS,3380.25,2023-11-06 05:30:00,3392.3,3359.0,3375.0,1099852,2023,20.1007300096203,0.047122933961839225,0.008758840908412724,-0.03802097414516814,0.013161771587106071,TCS,SOFTWARE
LT,2975.45,2023-11-06 05:30:00,2979.0,2927.25,2933.0,1235499,2023,18.516691333662227,0.07387835457465534,0.022052382996994302,-0.03182298869275213,0.01696390415004649,L&T,ENGINEERING
TATACONSUM,907.37,2023-11-06 05:30:00,912.36,904.75,905.5,733260,2023,9.993948703626122,0.04163397080913851,0.005418402623880825,0.053611240130050586,0.0148047736681353,,
RELIANCE,1169.5,2023-11-06 05:30:00,1170.0,1162.8,1166.15,10647304,2023,8.6208228538074,0.03483938365108381,0.008320041384661803,0.008989888532283885,0.013562067130073357,RELIANCE IND.,ENERGY
HCLTECH,1269.7,2023-11-06 05:30:00,1279.5,1265.15,1276.25,1175823,2023,54.02839756592292,0.06509392747924861,0.0027245804540967367,0.02502623718414454,0.014294650681131723,HCL TECHNOLOGIES,SOFTWARE
JSWSTEEL,754.0,2023-11-06 05:30:00,756.45,744.9,748.1,2782755,2023,25.857961496362126,0.10580440334046515,0.010656122243817512,-0.02109704641350163,0.016383932356722215,JSW STEEL,STEEL
ULTRACEMCO,8640.95,2023-11-06 05:30:00,8650.0,8521.2,8539.0,194715,2023,37.233683194595244,0.07423536500247557,0.013886607373336801,0.04046406338426656,0.01431459670688822,ULTRATECH CEMENT,CEMENT
POWERGRID,208.2,2023-11-06 05:30:00,208.95,204.95,205.0,9804415,2023,69.53459119496854,0.039810898233391394,0.018590998043052753,0.04334753194688079,0.018671442296664318,POWER GRID,POWER
INFY,1403.3,2023-11-06 05:30:00,1407.25,1390.8,1393.9,2736381,2023,32.4640506946137,0.07458553336041059,0.010258809978042516,-0.021408647140864656,0.014491913053868204,INFOSYS,SOFTWARE
TRENT,2233.2,2023-11-06 05:30:00,2245.5,2188.65,2196.55,537580,2023,220.72506387697052,0.26817282096785194,0.01670839972683802,0.08455150308387172,0.023073798932652153,TRENT,RETAILING
BHARTIARTL,939.2,2023-11-06 05:30:00,940.7,930.0,934.2,2760800,2023,70.90117070514566,0.11084350539164704,0.009078699973140036,0.015022154976764401,0.013624507728829288,,
TATAMOTORS,646.05,2023-11-06 05:30:00,652.85,643.2,652.85,10801301,2023,25.03951944356623,0.12537836546120745,-0.0022393822393823593,0.04126037553388695,0.01787650515641716,TATA MOTORS,AUTOMOBILES
WIPRO,384.65,2023-11-06 05:30:00,386.45,383.0,386.0,2469968,2023,40.644605732562425,0.08426302664391659,0.0028679442054491133,-0.05130102355407584,0.017467886281905282,WIPRO,SOFTWARE
TECHM,1142.15,2023-11-06 05:30:00,1144.8,1134.35,1137.5,572330,2023,43.16319842700313,0.08519242733979214,0.007986938487335893,-0.06088636737378694,0.016019868874918946,TECH MAHINDRA,SOFTWARE
NTPC,235.85,2023-11-06 05:30:00,237.2,234.55,235.35,5338605,2023,49.560057294863924,0.12338779019776448,0.006400682739492236,-0.022180762852404556,0.019475011701296695,NTPC,POWER
HINDUNILVR,2497.4,2023-11-06 05:30:00,2517.75,2491.1,2515.0,1338677,2023,-1.7971887550200805,0.029649105066235283,-0.004722526651389836,0.011543602414030962,0.012073895796063713,HINDUSTAN UNILEVER,FMCG
APOLLOHOSP,5164.95,2023-11-06 05:30:00,5228.0,5127.5,5141.05,399720,2023,34.95169246635987,0.15269308148565106,0.002280136614142725,0.008986217876713276,0.014134574705070773,APOLLO HOSPITALS,MISCELLANEOUS
M&M,1488.3,2023-11-06 05:30:00,1492.2,1473.55,1481.8,1271868,2023,88.63949411470071,0.1327856455382924,0.013138189244383813,-0.03193703655522384,0.019212772948786868,M&M,AUTOMOBILES
GRASIM,1911.1,2023-11-06 05:30:00,1928.88,1888.69,1894.57,289986,2023,35.31393520302428,0.0732665287591005,0.011865367000407634,-0.001431676629185974,0.01446511381198158,GRASIM,TEXTILES
ICICIBANK,945.45,2023-11-06 05:30:00,947.75,937.4,941.0,10338367,2023,34.30538041193778,0.022865269952409707,0.012475904904690527,0.005476975433372555,0.012788897388104722,ICICI BANK,BANKING
ADANIENT,2246.0,2023-11-06 05:30:00,2260.0,2233.0,2253.95,770061,2023,-7.857733664185278,0.06370360348171199,0.007242639639437609,-0.05916849931930024,0.028600523792508787,,
ADANIPORTS,802.5,2023-11-06 05:30:00,806.25,799.3,801.5,2270316,2023,37.62106537530266,0.07333246651930825,0.008926326376665905,-0.03476064469569429,0.026028643454512657,ADANI PORTS & SEZ,MISCELLANEOUS
BEL,137.65,2023-11-06 05:30:00,138.0,136.0,136.95,7070089,2023,103.66207396664251,0.10196374622356495,0.012504597278411245,-0.011135057471264198,0.023283392059875133,BHARAT ELECTRONICS,DEFENCE
BAJAJFINSV,1564.4,2023-11-06 05:30:00,1566.0,1540.0,1547.0,917415,2023,4.613625224636491,0.06399211622214458,0.01839013117208599,0.0021459914800936453,0.014117849543856996,BAJAJ FINSERV,FINANCE
EICHERMOT,3510.95,2023-11-06 05:30:00,3543.45,3437.45,3454.9,722080,2023,45.50176544398727,0.1872648335745297,0.024197782963827352,0.04760697022140037,0.01609889840743809,EICHER MOTORS,AUTOMOBILES
COALINDIA,316.55,2023-11-06 05:30:00,319.55,313.0,313.2,10340818,2023,39.38730853391685,0.11576716125876407,0.014583333333333393,0.08444672833162059,0.021411449147905545,COAL INDIA,MINING
MARUTI,10284.8,2023-11-06 05:30:00,10339.0,10252.0,10339.0,490459,2023,3.303516405535128,0.03724163554234552,0.0008271459572024575,-0.006001797639873074,0.013712493772447978,MARUTI SUZUKI,AUTOMOBILES
INDUSINDBK,1470.25,2023-11-06 05:30:00,1471.9,1456.0,1463.0,2090640,2023,-30.293296089385475,0.023384056959374566,0.013790725736941845,0.024278946635083898,0.0191111933352513,INDUSIND BANK,BANKING
ASIANPAINT,3029.3,2023-11-06 05:30:00,3034.05,2983.85,2998.0,620959,2023,-21.916553488519003,0.06316130241433947,0.01727756602918218,-0.04343432748630338,0.012664679670924878,ASIAN PAINTS,PAINTS
TATASTEEL,119.4,2023-11-06 05:30:00,119.65,117.5,118.5,27883152,2023,10.682170542635658,0.09691252144082343,0.01790281329923271,-0.06718749999999984,0.018231639152358904,TATA STEEL,STEEL
HDFCLIFE,621.8,2023-11-06 05:30:00,626.3,619.4,622.1,1789823,2023,8.47190479943258,0.11402306265623748,-0.00048223758238241654,-0.018546286796622624,0.014630077258587258,HDFC LIFE INSURANCE,INSURANCE
DRREDDY,1067.62,2023-11-06 05:30:00,1071.43,1056.64,1060.0,2847485,2023,8.687286330523182,0.0826155673390756,0.014259792325742593,-0.022630316568101994,0.012490100212885843,DR. REDDYS LAB,PHARMACEUTICALS
SUNPHARMA,1150.0,2023-11-06 05:30:00,1151.0,1140.0,1140.1,1428537,2023,54.827303695399074,0.0982350833184016,0.0077994917185173485,0.00749047264444358,0.011732822937748232,SUN PHARMA,PHARMACEUTICALS
KOTAKBANK,1740.2,2023-11-06 05:30:00,1747.0,1732.0,1744.0,1186685,2023,1.8179190751445113,0.018006263048016675,0.0040098081638539895,0.007614139718016721,0.014215663882255638,KOTAK MAHINDRA BANK,BANKING
SHRIRAMFIN,1991.5,2023-11-06 05:30:00,2012.4,1982.0,2008.95,1126831,2023,47.06140350877194,0.05517150742541729,-0.010950808273944013,0.03618720570254186,0.02168666460862403,SHRIRAM FINANCE,FINANCE
NESTLEIND,2428.96,2023-11-06 05:30:00,2439.05,2405.87,2415.01,742760,2023,-0.15062047638723558,0.015222408860330062,0.012104620589938886,0.08847780884778067,0.012516833638236864,NESTLE,FOOD & TOBACCO
ONGC,193.3,2023-11-06 05:30:00,194.2,189.55,190.2,8962124,2023,29.741151611199147,0.04418853776111409,0.0173684210526317,0.04712892741061814,0.02224731217568337,ONGC,ENERGY
